,Timestamp,Unnamed: 0,NO2_µg_m3,Humidity,Temperature,Precipitation,NO_µg_m3,WindSpeed_m_s,Location,Latitude,Longitude,Elevation_m
6501,10/28/20 21:00,,55.3,99.4,10.7,0,103.4,1.4,"Codogno, Italy",45.1667,9.7,58
6502,10/28/20 22:00,,46.3,99.4,10.2,0,96.6,1.4,"Codogno, Italy",45.1667,9.7,58
6503,10/28/20 23:00,,36.7,99.4,9.8,0,64.9,1.1,"Codogno, Italy",45.1667,9.7,58
6504,10/29/20 0:00,,33,99.5,9.4,0,63.6,1.3,"Codogno, Italy",45.1667,9.7,58
6505,10/29/20 1:00,,32.2,99.5,9.2,0,82.6,1.1,"Codogno, Italy",45.1667,9.7,58
6506,10/29/20 2:00,,28.7,99.5,9,0,62.1,1.7,"Codogno, Italy",45.1667,9.7,58
6507,10/29/20 3:00,,28.2,99.5,8.7,0,48.5,1.4,"Codogno, Italy",45.1667,9.7,58
6508,10/29/20 4:00,,26.1,99.5,8.8,0,38.8,1.6,"Codogno, Italy",45.1667,9.7,58
6509,10/29/20 5:00,,25.4,99.5,8.5,0,34.7,1.4,"Codogno, Italy",45.1667,9.7,58
6510,10/29/20 6:00,,26.7,99.5,8.2,0,44.2,1.5,"Codogno, Italy",45.1667,9.7,58
6511,10/29/20 7:00,,28.4,99.5,7.8,0,71.5,1.3,"Codogno, Italy",45.1667,9.7,58
6512,10/29/20 8:00,,32.9,99.5,8.1,0,108.1,1.4,"Codogno, Italy",45.1667,9.7,58
6513,10/29/20 9:00,,33.2,99.5,9.3,0,98.5,2.1,"Codogno, Italy",45.1667,9.7,58
6514,10/29/20 10:00,,33.1,99.3,11.1,0,76.6,2.7,"Codogno, Italy",45.1667,9.7,58
6515,10/29/20 11:00,,33.3,89.9,13.4,0,75.1,3.4,"Codogno, Italy",45.1667,9.7,58
6516,10/29/20 12:00,,27.6,83.9,14.7,0,52.7,3.3,"Codogno, Italy",45.1667,9.7,58
6517,10/29/20 13:00,,22.1,81.8,15.8,0,38.2,3.3,"Codogno, Italy",45.1667,9.7,58
6518,10/29/20 14:00,,21.6,77.7,16.4,0,34.6,3.5,"Codogno, Italy",45.1667,9.7,58
6519,10/29/20 15:00,,19.1,75.2,16.8,0,28.8,4.1,"Codogno, Italy",45.1667,9.7,58
6520,10/29/20 16:00,,23.5,77.6,16.3,0,32.8,3,"Codogno, Italy",45.1667,9.7,58
6521,10/29/20 17:00,,42.1,87.9,15.3,0,74.3,1.7,"Codogno, Italy",45.1667,9.7,58
6522,10/29/20 18:00,,84.1,99.3,13.2,0,262.6,1.2,"Codogno, Italy",45.1667,9.7,58
6523,10/29/20 19:00,,66.2,99.4,12.1,0,165.5,2.1,"Codogno, Italy",45.1667,9.7,58
6524,10/29/20 20:00,,59.8,99.4,12.1,0,129.5,1.3,"Codogno, Italy",45.1667,9.7,58
6525,10/29/20 21:00,,46.7,99.4,11.6,0,76,1.9,"Codogno, Italy",45.1667,9.7,58
6526,10/29/20 22:00,,37.3,99.4,10.9,0,54.7,1.7,"Codogno, Italy",45.1667,9.7,58
6527,10/29/20 23:00,,37.2,99.4,9.9,0,79.8,1.6,"Codogno, Italy",45.1667,9.7,58
6528,10/30/20 0:00,,35.3,99.4,9.7,0,68.8,1.1,"Codogno, Italy",45.1667,9.7,58
6529,10/30/20 1:00,,29.7,99.5,9.6,0,50,1.3,"Codogno, Italy",45.1667,9.7,58
6530,10/30/20 2:00,,25.8,99.5,9.1,0,44.9,1.6,"Codogno, Italy",45.1667,9.7,58
6531,10/30/20 3:00,,25.7,99.5,8.9,0,51.2,2.3,"Codogno, Italy",45.1667,9.7,58
6532,10/30/20 4:00,,23.1,99.5,8.2,0,53,2.1,"Codogno, Italy",45.1667,9.7,58
6533,10/30/20 5:00,,22.3,99.5,7.8,0,43.4,1.6,"Codogno, Italy",45.1667,9.7,58
6534,10/30/20 6:00,,25,99.5,7.7,0,51.2,1.8,"Codogno, Italy",45.1667,9.7,58
6535,10/30/20 7:00,,26.7,99.5,7.6,0,94.5,1.8,"Codogno, Italy",45.1667,9.7,58
6536,10/30/20 8:00,,31.5,99.5,7.6,0,117.3,1.4,"Codogno, Italy",45.1667,9.7,58
6537,10/30/20 9:00,,31.7,99.5,8.8,0,116.3,2.7,"Codogno, Italy",45.1667,9.7,58
6538,10/30/20 10:00,,31.9,99.5,9.5,0,85.2,2.8,"Codogno, Italy",45.1667,9.7,58
6539,10/30/20 11:00,,34.8,99.5,10,0,66.4,1.6,"Codogno, Italy",45.1667,9.7,58
6540,10/30/20 12:00,,26,99.5,11.4,0,56.6,1.7,"Codogno, Italy",45.1667,9.7,58
6541,10/30/20 13:00,,28.2,99.4,13.8,0,49.5,2.4,"Codogno, Italy",45.1667,9.7,58
6542,10/30/20 14:00,,25.3,94.9,15.1,0,38.3,2.3,"Codogno, Italy",45.1667,9.7,58
6543,10/30/20 15:00,,27.4,77.5,17.1,0,43.7,2,"Codogno, Italy",45.1667,9.7,58
6544,10/30/20 16:00,,33.8,75.9,17.1,0,48.8,1.7,"Codogno, Italy",45.1667,9.7,58
6545,10/30/20 17:00,,40.8,84,15.8,0,60.8,1.5,"Codogno, Italy",45.1667,9.7,58
6546,10/30/20 18:00,,70.5,99.1,13.6,0,227.5,1.5,"Codogno, Italy",45.1667,9.7,58
6547,10/30/20 19:00,,62.5,99.4,12.4,0,215.1,1.3,"Codogno, Italy",45.1667,9.7,58
6548,10/30/20 20:00,,64.5,99.5,11.5,0,301.4,1.9,"Codogno, Italy",45.1667,9.7,58
6549,10/30/20 21:00,,56.3,99.5,10.9,0,264.2,1.8,"Codogno, Italy",45.1667,9.7,58
6550,10/30/20 22:00,,43.2,99.5,10.3,0,215.9,1.1,"Codogno, Italy",45.1667,9.7,58
6551,10/30/20 23:00,,38.4,99.5,10,0,200.8,1.6,"Codogno, Italy",45.1667,9.7,58
6552,10/31/20 0:00,,33.2,99.5,9.1,0,105.5,1.5,"Codogno, Italy",45.1667,9.7,58
6553,10/31/20 1:00,,25,99.5,9.1,0,56.3,1.5,"Codogno, Italy",45.1667,9.7,58
6554,10/31/20 2:00,,22.1,99.6,8.1,0,43.9,0.8,"Codogno, Italy",45.1667,9.7,58
6555,10/31/20 3:00,,24.9,99.6,7.7,0,45.2,1.5,"Codogno, Italy",45.1667,9.7,58
6556,10/31/20 4:00,,27.3,99.6,7.5,0,59.3,1.7,"Codogno, Italy",45.1667,9.7,58
6557,10/31/20 5:00,,29.9,99.6,7,0,66.6,1.3,"Codogno, Italy",45.1667,9.7,58
6558,10/31/20 6:00,,40,99.6,7.2,0.2,94.4,1,"Codogno, Italy",45.1667,9.7,58
6559,10/31/20 7:00,,44.8,99.6,7.4,0,114.7,1.5,"Codogno, Italy",45.1667,9.7,58
6560,10/31/20 8:00,,43.6,99.6,8.1,0,102.7,1.1,"Codogno, Italy",45.1667,9.7,58
6561,10/31/20 9:00,,35.5,99.6,9.2,0,71,1.8,"Codogno, Italy",45.1667,9.7,58
6562,10/31/20 10:00,,32.2,99.6,10.2,0,71.3,2.1,"Codogno, Italy",45.1667,9.7,58
6563,10/31/20 11:00,,42.3,99.6,10.8,0,81.5,2.7,"Codogno, Italy",45.1667,9.7,58
6564,10/31/20 12:00,,29.3,99.6,11.2,0,53.8,3.1,"Codogno, Italy",45.1667,9.7,58
6565,10/31/20 13:00,,26,99.6,11.4,0,47.9,2.8,"Codogno, Italy",45.1667,9.7,58
6566,10/31/20 14:00,,22.1,99.6,12,0,37.1,2.9,"Codogno, Italy",45.1667,9.7,58
6567,10/31/20 15:00,,22.8,99.6,12.3,0,34.2,2.5,"Codogno, Italy",45.1667,9.7,58
6568,10/31/20 16:00,,22.2,99.5,12.7,0,30.8,2.8,"Codogno, Italy",45.1667,9.7,58
6569,10/31/20 17:00,,24.5,99.5,12.6,0,31.5,2.8,"Codogno, Italy",45.1667,9.7,58
6570,10/31/20 18:00,,23.5,99.5,12.3,0,29.1,2.9,"Codogno, Italy",45.1667,9.7,58
6571,10/31/20 19:00,,25.1,99.6,12.1,0,30.8,3.5,"Codogno, Italy",45.1667,9.7,58
6572,10/31/20 20:00,,25.8,99.6,12,0,32.2,3,"Codogno, Italy",45.1667,9.7,58
6573,10/31/20 21:00,,26.6,99.6,11.9,0,31.5,3.2,"Codogno, Italy",45.1667,9.7,58
6574,10/31/20 22:00,,23.4,99.6,11.7,0,28.2,3,"Codogno, Italy",45.1667,9.7,58
6575,10/31/20 23:00,,21.1,99.6,11.6,0,26.1,2.2,"Codogno, Italy",45.1667,9.7,58
6576,11/1/20 0:00,,21.4,99.6,11.5,0,25.8,2.4,"Codogno, Italy",45.1667,9.7,58
6577,11/1/20 1:00,,19,99.6,11.3,0,23.2,1.7,"Codogno, Italy",45.1667,9.7,58
6578,11/1/20 2:00,,17.4,99.6,11.1,0,21.6,1.7,"Codogno, Italy",45.1667,9.7,58
6579,11/1/20 3:00,,17.5,99.6,11,0,21.8,2,"Codogno, Italy",45.1667,9.7,58
6580,11/1/20 4:00,,17,99.6,10.9,0,21.4,1.4,"Codogno, Italy",45.1667,9.7,58
6581,11/1/20 5:00,,17.2,99.6,10.8,0,21.7,2.2,"Codogno, Italy",45.1667,9.7,58
6582,11/1/20 6:00,,17.2,99.6,10.5,0,22.1,1.7,"Codogno, Italy",45.1667,9.7,58
6583,11/1/20 7:00,,14.4,99.6,10.2,0.2,19.2,1.4,"Codogno, Italy",45.1667,9.7,58
6584,11/1/20 8:00,,15,99.6,10.1,0,21.7,1.2,"Codogno, Italy",45.1667,9.7,58
6585,11/1/20 9:00,,18.7,99.6,10.1,0,31.4,1.7,"Codogno, Italy",45.1667,9.7,58
6586,11/1/20 10:00,,17.3,99.6,10.7,0,28.6,2,"Codogno, Italy",45.1667,9.7,58
6587,11/1/20 11:00,,17.5,99.6,11.2,0,29.6,2.6,"Codogno, Italy",45.1667,9.7,58
6588,11/1/20 12:00,,16.9,99.6,11.8,0,28.5,2.4,"Codogno, Italy",45.1667,9.7,58
6589,11/1/20 13:00,,19,99.6,12,0,29.9,3.6,"Codogno, Italy",45.1667,9.7,58
6590,11/1/20 14:00,,15.7,99.6,12.6,0,25.4,3.7,"Codogno, Italy",45.1667,9.7,58
6591,11/1/20 15:00,,18,99.6,13.3,0,27,4.1,"Codogno, Italy",45.1667,9.7,58
6592,11/1/20 16:00,,16.7,99.5,14.2,0,25.6,3,"Codogno, Italy",45.1667,9.7,58
6593,11/1/20 17:00,,19.9,99.5,13.7,0,28.6,4,"Codogno, Italy",45.1667,9.7,58
6594,11/1/20 18:00,,24.9,99.5,12.2,0,35,3.9,"Codogno, Italy",45.1667,9.7,58
6595,11/1/20 19:00,,21.3,99.6,11.7,0,27.5,3.3,"Codogno, Italy",45.1667,9.7,58
6596,11/1/20 20:00,,20.5,99.6,11.3,0,26.5,3.7,"Codogno, Italy",45.1667,9.7,58
6597,11/1/20 21:00,,24.9,99.6,11.1,0,29.7,3.8,"Codogno, Italy",45.1667,9.7,58
6598,11/1/20 22:00,,23.2,99.6,10.8,0,28.4,2.8,"Codogno, Italy",45.1667,9.7,58
6599,11/1/20 23:00,,23.1,99.6,10.7,0,28.3,3.1,"Codogno, Italy",45.1667,9.7,58
6600,11/2/20 0:00,,20.7,99.6,10.6,0,25.2,2.8,"Codogno, Italy",45.1667,9.7,58
6601,11/2/20 1:00,,14.8,99.6,10.8,0,18.8,4.1,"Codogno, Italy",45.1667,9.7,58
6602,11/2/20 2:00,,12.2,99.6,10.7,0,16.1,2.4,"Codogno, Italy",45.1667,9.7,58
6603,11/2/20 3:00,,14.9,99.6,10.4,0,19.2,2,"Codogno, Italy",45.1667,9.7,58
6604,11/2/20 4:00,,14.4,99.6,10.4,0,18.9,1.9,"Codogno, Italy",45.1667,9.7,58
6605,11/2/20 5:00,,15.3,99.6,10.5,0,19.9,1.4,"Codogno, Italy",45.1667,9.7,58
6606,11/2/20 6:00,,17.7,99.6,10.1,0,22.7,2,"Codogno, Italy",45.1667,9.7,58
6607,11/2/20 7:00,,22.4,99.6,9.8,0,30.7,2.2,"Codogno, Italy",45.1667,9.7,58
6608,11/2/20 8:00,,24.4,99.6,9.6,0.2,38,3,"Codogno, Italy",45.1667,9.7,58
6609,11/2/20 9:00,,22.6,99.6,9.8,0,46,2.8,"Codogno, Italy",45.1667,9.7,58
6610,11/2/20 10:00,,24.6,99.6,10.2,0,54.1,2,"Codogno, Italy",45.1667,9.7,58
6611,11/2/20 11:00,,24.2,99.6,10.8,0,57.1,2.3,"Codogno, Italy",45.1667,9.7,58
6612,11/2/20 12:00,,26,99.6,11.4,0,58.2,1.7,"Codogno, Italy",45.1667,9.7,58
6613,11/2/20 13:00,,26.6,99.6,11.7,0,55.1,2,"Codogno, Italy",45.1667,9.7,58
6614,11/2/20 14:00,,27.7,99.6,11.7,0,57.2,1.9,"Codogno, Italy",45.1667,9.7,58
6615,11/2/20 15:00,,26.7,99.6,12.3,0,48.9,2.1,"Codogno, Italy",45.1667,9.7,58
6616,11/2/20 16:00,,30.6,99.6,12.4,0,59.8,2.5,"Codogno, Italy",45.1667,9.7,58
6617,11/2/20 17:00,,33,99.6,12.1,0,65.4,2.3,"Codogno, Italy",45.1667,9.7,58
6618,11/2/20 18:00,,37.8,99.6,12,0,81.4,2.5,"Codogno, Italy",45.1667,9.7,58
6619,11/2/20 19:00,,43.7,99.6,12.1,0,85.9,2.9,"Codogno, Italy",45.1667,9.7,58
6620,11/2/20 20:00,,39.4,99.6,12,0,69.1,3.1,"Codogno, Italy",45.1667,9.7,58
6621,11/2/20 21:00,,31.1,99.6,12,0,52.5,3.4,"Codogno, Italy",45.1667,9.7,58
6622,11/2/20 22:00,,23,99.6,11.8,0,34.6,3,"Codogno, Italy",45.1667,9.7,58
6623,11/2/20 23:00,,21.7,99.6,11.8,0,31.7,2.4,"Codogno, Italy",45.1667,9.7,58
6624,11/3/20 0:00,,19,99.6,11.7,0,25.2,2.1,"Codogno, Italy",45.1667,9.7,58
6625,11/3/20 1:00,,18.3,99.6,11.7,0,23.7,1.6,"Codogno, Italy",45.1667,9.7,58
6626,11/3/20 2:00,,19.5,99.6,11.7,0,25,1.9,"Codogno, Italy",45.1667,9.7,58
6627,11/3/20 3:00,,18.7,99.6,11.7,0,23.9,1.6,"Codogno, Italy",45.1667,9.7,58
6628,11/3/20 4:00,,16,99.6,11.8,0,21.1,1.5,"Codogno, Italy",45.1667,9.7,58
6629,11/3/20 5:00,,18.8,99.6,11.9,0,24.4,1.2,"Codogno, Italy",45.1667,9.7,58
6630,11/3/20 6:00,,19.4,99.6,11.9,0,29.7,1,"Codogno, Italy",45.1667,9.7,58
6631,11/3/20 7:00,,22.3,99.6,11.9,0,45.8,1.6,"Codogno, Italy",45.1667,9.7,58
6632,11/3/20 8:00,,24.9,99.6,12.1,0,83.8,1.4,"Codogno, Italy",45.1667,9.7,58
6633,11/3/20 9:00,,20.8,99.6,12.4,0,56.8,1.4,"Codogno, Italy",45.1667,9.7,58
6634,11/3/20 10:00,,23.7,99.6,12.8,0,62.1,1.4,"Codogno, Italy",45.1667,9.7,58
6635,11/3/20 11:00,,25.1,99.6,13.3,0,81.9,1.6,"Codogno, Italy",45.1667,9.7,58
6636,11/3/20 12:00,,27,99.5,14,0,67,1.5,"Codogno, Italy",45.1667,9.7,58
6637,11/3/20 13:00,,25.7,99.5,14.5,0,65.3,1.5,"Codogno, Italy",45.1667,9.7,58
6638,11/3/20 14:00,,28.2,99.4,15.1,0,74.2,1.5,"Codogno, Italy",45.1667,9.7,58
6639,11/3/20 15:00,,26.1,99.4,15.1,0,62.3,1.6,"Codogno, Italy",45.1667,9.7,58
6640,11/3/20 16:00,,24.4,99.4,15,0,43.7,2,"Codogno, Italy",45.1667,9.7,58
6641,11/3/20 17:00,,31,99.5,14.7,0,52.3,2.1,"Codogno, Italy",45.1667,9.7,58
6642,11/3/20 18:00,,28.8,99.5,14.5,0,50.7,1.4,"Codogno, Italy",45.1667,9.7,58
6643,11/3/20 19:00,,32.8,99.5,14.2,0,80.7,1.1,"Codogno, Italy",45.1667,9.7,58
6644,11/3/20 20:00,,36.1,99.5,14,0,91.9,1,"Codogno, Italy",45.1667,9.7,58
6645,11/3/20 21:00,,31.9,99.5,13.9,0,66.1,1,"Codogno, Italy",45.1667,9.7,58
6646,11/3/20 22:00,,27.4,99.5,13.7,0,49,0.8,"Codogno, Italy",45.1667,9.7,58
6647,11/3/20 23:00,,25.4,99.5,13.6,0,45.2,1.1,"Codogno, Italy",45.1667,9.7,58
6648,11/4/20 0:00,,24.9,99.6,13.5,0,40.5,1.2,"Codogno, Italy",45.1667,9.7,58
6649,11/4/20 1:00,,23.4,99.6,13.4,0,31.2,0.8,"Codogno, Italy",45.1667,9.7,58
6650,11/4/20 2:00,,23.2,99.6,13.3,0,30.6,1.3,"Codogno, Italy",45.1667,9.7,58
6651,11/4/20 3:00,,21.5,99.6,13.3,0,27,1.3,"Codogno, Italy",45.1667,9.7,58
6652,11/4/20 4:00,,25.2,99.6,13.4,0,30.9,1.1,"Codogno, Italy",45.1667,9.7,58
6653,11/4/20 5:00,,24.7,99.6,13.6,0,30.8,1.3,"Codogno, Italy",45.1667,9.7,58
6654,11/4/20 6:00,,21.2,99.6,13.3,0,27.4,1.8,"Codogno, Italy",45.1667,9.7,58
6655,11/4/20 7:00,,25.8,99.6,13.2,0,55.2,1.1,"Codogno, Italy",45.1667,9.7,58
6656,11/4/20 8:00,,34.6,99.6,13.2,0,101.7,1.1,"Codogno, Italy",45.1667,9.7,58
6657,11/4/20 9:00,,38,99.6,13.6,0,121.8,1.4,"Codogno, Italy",45.1667,9.7,58
6658,11/4/20 10:00,,32.1,99.6,14.4,0,72.3,2.2,"Codogno, Italy",45.1667,9.7,58
6659,11/4/20 11:00,,26.7,99.4,15.3,0,56.9,1.1,"Codogno, Italy",45.1667,9.7,58
6660,11/4/20 12:00,,27.1,99.1,16,0,57.1,1.3,"Codogno, Italy",45.1667,9.7,58
6661,11/4/20 13:00,,23.8,97.9,16.4,0,39.4,1.6,"Codogno, Italy",45.1667,9.7,58
6662,11/4/20 14:00,,24.9,95.4,16.7,0,40.5,2.8,"Codogno, Italy",45.1667,9.7,58
6663,11/4/20 15:00,,24.7,98.2,16.4,0,39.4,2.8,"Codogno, Italy",45.1667,9.7,58
6664,11/4/20 16:00,,28.1,99.3,16.1,0,37.9,3.7,"Codogno, Italy",45.1667,9.7,58
6665,11/4/20 17:00,,31.5,99.3,15.9,0,41.7,2.5,"Codogno, Italy",45.1667,9.7,58
6666,11/4/20 18:00,,37.9,99.4,15.3,0,60.1,2.4,"Codogno, Italy",45.1667,9.7,58
6667,11/4/20 19:00,,38,99.5,14.3,0,75.2,1.4,"Codogno, Italy",45.1667,9.7,58
6668,11/4/20 20:00,,39.2,99.5,14.4,0,143.7,0.6,"Codogno, Italy",45.1667,9.7,58
6669,11/4/20 21:00,,34.5,99.5,14.5,0,96.5,1.5,"Codogno, Italy",45.1667,9.7,58
6670,11/4/20 22:00,,32.4,99.5,14.4,0,81.8,1.3,"Codogno, Italy",45.1667,9.7,58
6671,11/4/20 23:00,,28.4,99.5,13.8,0,73.4,1.8,"Codogno, Italy",45.1667,9.7,58
6672,11/5/20 0:00,,24.6,99.5,13.2,0,68.2,1.6,"Codogno, Italy",45.1667,9.7,58
6673,11/5/20 1:00,,23,99.6,13.4,0,56.7,1.7,"Codogno, Italy",45.1667,9.7,58
6674,11/5/20 2:00,,23.8,99.6,13.4,0,47.7,2,"Codogno, Italy",45.1667,9.7,58
6675,11/5/20 3:00,,22.9,99.6,13.3,0,49.2,3.1,"Codogno, Italy",45.1667,9.7,58
6676,11/5/20 4:00,,24,99.6,13,0,38.4,3,"Codogno, Italy",45.1667,9.7,58
6677,11/5/20 5:00,,23.9,99.6,12.5,0,32.5,3.1,"Codogno, Italy",45.1667,9.7,58
6678,11/5/20 6:00,,22.6,99.6,12,0,30.8,2.1,"Codogno, Italy",45.1667,9.7,58
6679,11/5/20 7:00,,25,99.6,11.4,0,43.7,1.9,"Codogno, Italy",45.1667,9.7,58
6680,11/5/20 8:00,,23.9,99.6,11.1,0,54,2.1,"Codogno, Italy",45.1667,9.7,58
6681,11/5/20 9:00,,25.8,99.6,11.4,0,79.8,2.1,"Codogno, Italy",45.1667,9.7,58
6682,11/5/20 10:00,,24.6,99.6,11.7,0,70.2,2.4,"Codogno, Italy",45.1667,9.7,58
6683,11/5/20 11:00,,23.8,99.6,12.4,0,65.2,3,"Codogno, Italy",45.1667,9.7,58
6684,11/5/20 12:00,,24.8,99.6,13.1,0,61.2,2.1,"Codogno, Italy",45.1667,9.7,58
6685,11/5/20 13:00,,23.8,99.6,14.8,0,55.1,2,"Codogno, Italy",45.1667,9.7,58
6686,11/5/20 14:00,,23,99.4,16.2,0,45.1,2.4,"Codogno, Italy",45.1667,9.7,58
6687,11/5/20 15:00,,27.3,99.3,16.8,0,50.8,2.4,"Codogno, Italy",45.1667,9.7,58
6688,11/5/20 16:00,,34.2,99.3,16.5,0,65.4,2.4,"Codogno, Italy",45.1667,9.7,58
6689,11/5/20 17:00,,47.5,99.4,15.4,0,130.4,1.5,"Codogno, Italy",45.1667,9.7,58
6690,11/5/20 18:00,,57.8,99.5,13.7,0,208.9,0.3,"Codogno, Italy",45.1667,9.7,58
6691,11/5/20 19:00,,64.5,99.5,13.2,0,258.2,1.5,"Codogno, Italy",45.1667,9.7,58
6692,11/5/20 20:00,,50.2,99.5,12.7,0,202.5,1.4,"Codogno, Italy",45.1667,9.7,58
6693,11/5/20 21:00,,39.1,99.5,11.4,0,155.3,1,"Codogno, Italy",45.1667,9.7,58
6694,11/5/20 22:00,,32.2,99.5,10.4,0,124.6,1,"Codogno, Italy",45.1667,9.7,58
6695,11/5/20 23:00,,26.7,99.5,10.1,0,137.4,1.1,"Codogno, Italy",45.1667,9.7,58
6696,11/6/20 0:00,,28.7,99.6,10.2,0,75.8,1,"Codogno, Italy",45.1667,9.7,58
6697,11/6/20 1:00,,27.2,99.6,10.6,0,105.2,1.7,"Codogno, Italy",45.1667,9.7,58
6698,11/6/20 2:00,,27.7,99.6,10.4,0,101.1,1.7,"Codogno, Italy",45.1667,9.7,58
6699,11/6/20 3:00,,28.8,99.6,10.5,0,87.5,1.5,"Codogno, Italy",45.1667,9.7,58
6700,11/6/20 4:00,,27.4,99.5,10.7,0,71.2,1,"Codogno, Italy",45.1667,9.7,58
6701,11/6/20 5:00,,26,99.6,10.9,0,69.5,1.3,"Codogno, Italy",45.1667,9.7,58
6702,11/6/20 6:00,,22.8,99.6,10.9,0,94,0.8,"Codogno, Italy",45.1667,9.7,58
6703,11/6/20 7:00,,22.6,99.6,11,0.2,103.2,1.9,"Codogno, Italy",45.1667,9.7,58
6704,11/6/20 8:00,,26.6,99.6,11.1,0,114.9,1.3,"Codogno, Italy",45.1667,9.7,58
6705,11/6/20 9:00,,33.1,99.6,11.5,0,167.5,1.2,"Codogno, Italy",45.1667,9.7,58
6706,11/6/20 10:00,,37.5,99.6,12.4,0,123,1.6,"Codogno, Italy",45.1667,9.7,58
6707,11/6/20 11:00,,34.7,99.5,13.9,0,97,2,"Codogno, Italy",45.1667,9.7,58
6708,11/6/20 12:00,,27.6,77.7,16.5,0,66.3,2.2,"Codogno, Italy",45.1667,9.7,58
6709,11/6/20 13:00,,22.8,52.9,18.1,0,45.9,2.9,"Codogno, Italy",45.1667,9.7,58
6710,11/6/20 14:00,,13.9,49.1,18.4,0,29.9,2.2,"Codogno, Italy",45.1667,9.7,58
6711,11/6/20 15:00,,14,53.4,18.2,0,25.8,1.5,"Codogno, Italy",45.1667,9.7,58
6712,11/6/20 16:00,,17.4,59.4,17.5,0,28.9,1.4,"Codogno, Italy",45.1667,9.7,58
6713,11/6/20 17:00,,49.7,70.6,16.2,0,108,0.8,"Codogno, Italy",45.1667,9.7,58
6714,11/6/20 18:00,,82.5,93.8,13.7,0,345.8,0.7,"Codogno, Italy",45.1667,9.7,58
6715,11/6/20 19:00,,78,98.6,12.5,0,327.8,1,"Codogno, Italy",45.1667,9.7,58
6716,11/6/20 20:00,,57.4,99.3,11.5,0,244.4,1.1,"Codogno, Italy",45.1667,9.7,58
6717,11/6/20 21:00,,52.1,99.4,11.1,0,169.3,0.8,"Codogno, Italy",45.1667,9.7,58
6718,11/6/20 22:00,,42.9,99.4,10.5,0,116.6,0.8,"Codogno, Italy",45.1667,9.7,58
6719,11/6/20 23:00,,40.1,99.5,9.9,0,101,1.1,"Codogno, Italy",45.1667,9.7,58
6720,11/7/20 0:00,,32.9,99.5,9.3,0,88.5,1,"Codogno, Italy",45.1667,9.7,58
6721,11/7/20 1:00,,29.2,99.6,8.9,0,69.9,0.7,"Codogno, Italy",45.1667,9.7,58
6722,11/7/20 2:00,,25.4,99.6,8.5,0,61.8,1,"Codogno, Italy",45.1667,9.7,58
6723,11/7/20 3:00,,22.4,99.6,8.2,0,56.6,1.1,"Codogno, Italy",45.1667,9.7,58
6724,11/7/20 4:00,,21.3,99.6,7.7,0,47.2,2.2,"Codogno, Italy",45.1667,9.7,58
6725,11/7/20 5:00,,20.4,99.6,8.3,0,43.1,2,"Codogno, Italy",45.1667,9.7,58
6726,11/7/20 6:00,,20.4,99.6,8.4,0,47.7,1.9,"Codogno, Italy",45.1667,9.7,58
6727,11/7/20 7:00,,20.2,99.6,8.3,0,68.7,2.3,"Codogno, Italy",45.1667,9.7,58
6728,11/7/20 8:00,,21.3,99.6,8.3,0,67.6,2.7,"Codogno, Italy",45.1667,9.7,58
6729,11/7/20 9:00,,19.6,99.6,8.4,0,50.2,2.8,"Codogno, Italy",45.1667,9.7,58
6730,11/7/20 10:00,,20.7,99.6,9.3,0,49.4,3.1,"Codogno, Italy",45.1667,9.7,58
6731,11/7/20 11:00,,28.3,99.6,10.1,0,50.7,2.5,"Codogno, Italy",45.1667,9.7,58
6732,11/7/20 12:00,,21.6,99.6,10.6,0,43.7,2.8,"Codogno, Italy",45.1667,9.7,58
6733,11/7/20 13:00,,22.8,99.6,11,0,44.7,2.4,"Codogno, Italy",45.1667,9.7,58
6734,11/7/20 14:00,,24.6,99.6,11.4,0,43.2,2.7,"Codogno, Italy",45.1667,9.7,58
6735,11/7/20 15:00,,24.7,99.6,11.9,0,37.4,3.3,"Codogno, Italy",45.1667,9.7,58
6736,11/7/20 16:00,,26.6,99.6,11.7,0,38.2,2.4,"Codogno, Italy",45.1667,9.7,58
6737,11/7/20 17:00,,33.2,99.6,11.4,0,47.6,0.9,"Codogno, Italy",45.1667,9.7,58
6738,11/7/20 18:00,,33.4,99.6,11,0,49.4,1.4,"Codogno, Italy",45.1667,9.7,58
6739,11/7/20 19:00,,37.9,99.6,10.1,0,67.9,1.2,"Codogno, Italy",45.1667,9.7,58
6740,11/7/20 20:00,,30.8,99.6,9.7,0,49.7,0.8,"Codogno, Italy",45.1667,9.7,58
6741,11/7/20 21:00,,30.9,99.6,9.1,0,53.3,0.6,"Codogno, Italy",45.1667,9.7,58
6742,11/7/20 22:00,,27.2,99.6,8.5,0,40.4,0.8,"Codogno, Italy",45.1667,9.7,58
6743,11/7/20 23:00,,25.2,99.6,8.1,0,46.1,0.7,"Codogno, Italy",45.1667,9.7,58
6744,11/8/20 0:00,,24.4,99.6,7.7,0,44.7,1.4,"Codogno, Italy",45.1667,9.7,58
6745,11/8/20 1:00,,24.9,99.6,7.2,0,48.1,0.8,"Codogno, Italy",45.1667,9.7,58
6746,11/8/20 2:00,,23.1,99.6,6.9,0,45.1,1.1,"Codogno, Italy",45.1667,9.7,58
6747,11/8/20 3:00,,21.1,99.6,7.2,0,28.2,1.9,"Codogno, Italy",45.1667,9.7,58
